date,Confirmed,Deaths,Recovered,Latitude,Longitude,FIPS,Lat,Long_,Active,new_Confirmed,new_Recovered,new_Deaths,p_new_Confirmed,p_new_Recovered,p_new_Deaths,Confirmed_normalized,Deaths_normalized,Recovered_normalized
2020-03-18,81102.0,3241.0,69755.0,1080.0817,3685.5800000000004,0.0,0.0,0.0,0.0,44.0,957.0,11.0,0.0005425266947794136,0.013719446634649846,0.003394014193150262,52.630144453529574,2.103207050059053,45.26664849641138
2020-03-19,81156.0,3249.0,70535.0,1080.0817,3685.5800000000004,0.0,0.0,0.0,0.0,54.0,780.0,8.0,0.000665385184089901,0.01105833983128943,0.0024622960911049553,52.378985413708534,2.096940751258552,45.524073835032915
2020-03-20,81250.0,3253.0,71266.0,1080.0817,3685.580000000001,0.0,0.0,0.0,0.0,94.0,731.0,4.0,0.0011569230769230769,0.010257345718856116,0.0012296341838303104,52.160571102080645,2.0883487728623797,45.75108012505697
2020-03-21,81305.0,3259.0,71857.0,1080.0817,3685.580000000001,0.0,0.0,0.0,0.0,55.0,591.0,6.0,0.0006764651620441547,0.00822466843870465,0.001841055538508745,51.97831493213827,2.083479839663472,45.93820522819826
2020-03-22,81397.0,3265.0,72362.0,1080.0817,3685.580000000001,0.0,0.0,0.0,0.0,92.0,505.0,6.0,0.0011302627860977678,0.0069788010281639536,0.0018376722817764165,51.83729875687793,2.0792999796209495,46.08340126350112
