date,Confirmed,Deaths,Recovered,Latitude,Longitude,FIPS,Lat,Long_,Active,new_Confirmed,new_Recovered,new_Deaths,p_new_Confirmed,p_new_Recovered,p_new_Deaths,Confirmed_normalized,Deaths_normalized,Recovered_normalized
2020-03-18,7786.0,118.0,106.0,2190.7509000000005,-4890.7857,0.0,0.0,0.0,0.0,1365.0,89.0,10.0,0.17531466735165682,0.839622641509434,0.0847457627118644,97.20349563046192,1.4731585518102372,1.32334581772784
2020-03-19,13680.0,200.0,108.0,2190.7509000000005,-4890.7857,0.0,0.0,0.0,0.0,5894.0,2.0,82.0,0.43084795321637426,0.018518518518518517,0.41,97.79811266800114,1.4297969688304262,0.77209036316843
2020-03-20,19101.0,244.0,147.0,2172.4009000000005,-4825.852700000001,0.0,0.0,0.0,0.0,5421.0,39.0,44.0,0.28380713051672685,0.2653061224489796,0.18032786885245902,97.99404884054997,1.2517956084547506,0.7541555509952801
2020-03-21,25493.0,307.0,171.0,2172.4009,-4825.852700000001,0.0,0.0,0.0,0.0,6392.0,24.0,63.0,0.2507354960185149,0.14035087719298245,0.20521172638436483,98.15948558007008,1.18208771321859,0.6584267067113319
2020-03-22,33276.0,417.0,178.0,2172.4009,-4825.8527,0.0,0.0,0.0,0.0,7783.0,7.0,110.0,0.23389229474696477,0.03932584269662921,0.2637889688249401,98.2433350063476,1.231141684626967,0.52552330902542
