date,Confirmed,Deaths,Recovered,Latitude,Longitude,FIPS,Lat,Long_,Active,new_Confirmed,new_Recovered,new_Deaths,p_new_Confirmed,p_new_Recovered,p_new_Deaths,Confirmed_normalized,Deaths_normalized,Recovered_normalized
2020-03-20,47021.0,4032.0,4440.0,41.8719,12.5674,0.0,0.0,0.0,0.0,5986.0,0.0,627.0,0.12730482125007975,0.0,0.15550595238095238,84.73320959400284,7.265781269709693,8.00100913628746
2020-03-21,53578.0,4825.0,6072.0,41.8719,12.5674,0.0,0.0,0.0,0.0,6557.0,1632.0,793.0,0.12238232110194483,0.26877470355731226,0.16435233160621762,83.09887553315238,7.483520744474602,9.417603722373013
2020-03-22,59138.0,5476.0,7024.0,0.0,0.0,0.0,41.87194,12.56738,46638.0,5560.0,952.0,651.0,0.09401738307010721,0.13553530751708429,0.11888239590942294,82.55115999888328,7.643987827689215,9.804852173427511
2020-03-23,63927.0,6077.0,7432.0,0.0,0.0,0.0,41.87194,12.56738,50418.0,4789.0,408.0,601.0,0.07491357329453908,0.05489773950484392,0.0988974823103505,82.55462575546258,7.847771062554884,9.59760318198254
2020-03-24,69176.0,6820.0,8326.0,0.0,0.0,0.0,41.87194,12.56738,54030.0,5249.0,894.0,743.0,0.07587891754365676,0.10737448955080471,0.10894428152492669,82.0379023267949,8.08804345247978,9.874054220725315
