CITY,COUNTYNAME,Combined_Key,index,Confirmed,Deaths,Recovered,FIPS,Lat,Long_,log_conf,ZIP
Stella,McDonald County,Missouri US,1854.0,0.5,0.0,0.0,29119.0,36.62869595,-94.34867205,0.0,64867.0
Stella,Nemaha County,Nebraska US,2054.5,1.0,0.0,0.0,31127.0,40.38514847,-95.85433992,0.0,68442.0
Stella,Newton County,Missouri US,2076.0,0.5,0.0,0.0,29145.0,36.90519407,-94.3394104,0.0,64867.0
Stella,Onslow County,North Carolina US,2139.5,3.5,0.0,0.0,37133.0,34.72607366,-77.42908179,0.2950604624315456,28582.0
Stella niagara,Niagara County,New York US,2078.5,11.0,0.0,0.0,36063.0,43.19898042,-78.74777412,1.0823160809104522,14144.0
Stem,Granville County,North Carolina US,1095.5,1.0,0.0,0.0,37077.0,36.30337451,-78.65184241,0.0,27581.0
Stennis space center,Hancock County,Mississippi US,1181.5,5.0,1.0,0.0,28045.0,30.41830223,-89.48851033,0.4885590669614942,39525.5
Stephens,Columbia County,Arkansas US,605.0,1.0,0.0,0.0,5027.0,33.21230701,-93.22642793,0.0,71764.0
Stephens,Union County,Arkansas US,2877.5,1.0,0.0,0.0,5139.0,33.16887091,-92.59746952,0.0,71764.0
Stephens city,Frederick County,Virginia US,983.0,1.0,0.0,0.0,51069.0,39.20172582,-78.25974949,0.04530952914472827,22655.0
Stephenson,Frederick County,Virginia US,983.0,1.0,0.0,0.0,51069.0,39.20172582,-78.25974949,0.04530952914472827,22656.0
Stephentown,Columbia County,New York US,608.0,18.5,0.0,0.0,36021.0,42.24819348,-73.63089095,1.6054599170090782,12168.0
Stephentown,Rensselaer County,New York US,2409.5,33.0,0.0,0.0,36083.0,42.71348136,-73.51089874,2.3058845856034647,12168.5
Stephenville,Erath County,Texas US,881.0,1.0,0.0,0.0,48143.0,32.23602653,-98.21773417,0.0,76401.5
Steptoe,Whitman County,Washington US,3072.5,2.0,0.0,0.0,53075.0,46.90022523,-117.5241763,0.09061905828945654,99174.0
Sterling,Bay County,Michigan US,151.0,2.5,0.0,0.0,26017.0,43.70639106,-83.98731479,0.15913187499736076,48659.0
Sterling,Burleigh County,North Dakota US,316.0,18.0,0.0,0.0,38015.0,46.97847375,-100.4645214,1.5757090620683294,58572.0
Sterling,Cayuga County,New York US,435.0,2.0,0.0,0.0,36011.0,42.91261714,-76.55731592,0.09061905828945654,13156.0
Sterling,Fairfax County,Virginia US,898.5,61.0,1.0,0.0,51059.0,38.83677558,-77.27565836,3.1511116878632928,20164.5
Sterling,Kenai Peninsula Borough,Alaska US,1481.5,3.5,0.0,0.0,2122.0,60.24429722,-151.53888840000005,0.2950604624315456,99672.0
Sterling,Logan County,Colorado US,1703.5,2.0,0.0,0.0,8075.0,40.7249637,-103.110817,0.09061905828945654,80751.0
Sterling,Loudoun County,Virginia US,1718.5,19.0,0.0,0.0,51107.0,39.08990083,-77.63481877,1.6341940558428742,20165.5
Sterling,Oswego County,New York US,2164.0,2.0,0.0,0.0,36075.0,43.42778894,-76.14635194,0.09061905828945654,13156.0
Sterling,Reno County,Kansas US,2408.5,2.0,0.0,0.0,20155.0,37.95230263,-98.08607292,0.09061905828945654,67579.0
Sterling,Wayne County,New York US,3024.5,6.5,0.0,0.0,36117.0,43.15494365,-77.02976528,0.6598550328547832,13156.0
Sterling,Wayne County,Ohio US,3026.5,0.5,0.0,0.0,39169.0,40.82925852,-81.88844833,0.0,44276.0
Sterling,Wayne County,Pennsylvania US,3027.5,4.0,0.0,0.0,42127.0,41.64938475,-75.29956506,0.3624762331578262,18463.0
Sterling,Whiteside County,Illinois US,3068.5,1.0,0.0,0.0,17195.0,41.75509713,-89.91556058,0.0,61081.0
Sterling,Windham County,Connecticut US,3099.5,2.0,0.0,0.0,9015.0,41.82972709,-71.98182316,0.09061905828945654,6377.0
Sterling,Worcester County,Massachusetts US,3127.5,101.0,1.0,0.0,25027.0,42.35026951,-71.90493363,3.9632805031342713,1564.0
Sterling forest,Orange County,New York US,2145.5,568.0,0.5,0.0,36071.0,41.40337468,-74.30240757,7.571032583612929,10979.0
Sterling heights,Macomb County,Michigan US,1745.5,253.0,5.0,0.0,26099.0,42.69158356,-82.92752801,5.7644626198258955,48312.0
Sterlington,Morehouse Parish,Louisiana US,2003.5,0.5,0.0,0.0,22067.0,32.81686191,-91.80421614,0.0,71280.0
Sterlington,Ouachita Parish,Louisiana US,2175.5,9.5,1.0,0.0,22073.0,32.47645559,-92.15704172,0.95528938341053,71280.0
Sterlington,Union Parish,Louisiana US,2884.5,1.0,0.0,0.0,22111.0,32.83121059,-92.3749373,0.04530952914472827,71280.0
Sterrett,Shelby County,Alabama US,2591.5,34.5,0.0,0.0,1117.0,33.26879845,-86.66232561,2.3418702420623365,35147.0
Stetson,Penobscot County,Maine US,2226.5,4.0,0.0,0.0,23019.0,45.40194593,-68.65020455,0.3624762331578262,4488.0
Stetsonville,Marathon County,Wisconsin US,1785.5,1.0,0.0,0.0,55073.0,44.89792533,-89.75863384,0.0,54480.0
Stevens,Lancaster County,Pennsylvania US,1583.5,11.0,0.0,0.0,42071.0,40.03904563,-76.24770128,1.0823160809104522,17578.0
Stevensburg,Culpeper County,Virginia US,681.0,2.0,0.0,0.0,51047.0,38.48199985,-77.95630870000002,0.09061905828945654,22741.0
Stevenson,Baltimore County,Maryland US,122.0,46.5,1.0,0.0,24005.0,39.45784712,-76.62911955,2.7753670825382124,21153.0
Stevenson,Fairfield County,Connecticut US,900.5,465.0,9.5,0.0,9001.0,41.26809896,-73.3881171,7.085495720258963,6491.0
Stevenson,Jackson County,Alabama US,1363.5,2.0,0.5,0.0,1071.0,34.78144169,-85.99750489,0.09061905828945654,35772.0
Stevenson ranch,Los Angeles County,California US,1716.5,737.0,12.0,0.0,6037.0,34.30828379,-118.2282411,8.211378041939732,91381.0
Stevensville,Berrien County,Michigan US,197.0,9.0,0.0,0.0,26021.0,41.95447397,-86.41313079999998,0.9077857623025544,49127.0
Stevensville,Bradford County,Pennsylvania US,257.0,1.0,0.0,0.0,42015.0,41.78869215,-76.51570822,0.0,18845.0
Stevensville,Queen Anne's County,Maryland US,2371.5,1.0,0.0,0.0,24035.0,39.06198912,-76.03530977,0.0,21666.0
Stevensville,Ravalli County,Montana US,2396.5,1.0,0.0,0.0,30081.0,46.08520862,-114.11891640000002,0.0,59870.0
Stevinson,Merced County,California US,1896.5,1.5,0.0,0.0,6047.0,37.18922369,-120.7209035,0.04530952914472827,95374.0
Steward,DeKalb County,Illinois US,740.0,1.0,0.0,0.0,17037.0,41.89373302,-88.76958483,0.0,60553.0
Stewart,Choctaw County,Mississippi US,501.0,2.0,0.0,0.0,28019.0,33.34598242,-89.24809382,0.1138223458526325,39767.0
Stewart,Houston County,Tennessee US,1301.5,1.5,0.0,0.0,47083.0,36.28872054,-87.71878828,0.04530952914472827,37175.0
Stewart,Montgomery County,Mississippi US,1986.5,3.0,0.0,0.0,28097.0,33.49419589,-89.61729103,0.22654764572364136,39767.0
Stewart,Renville County,Minnesota US,2410.5,1.0,0.0,0.0,27129.0,44.72836381,-94.94553734,0.0,55385.0
Stewart,Webster County,Mississippi US,3039.5,2.0,0.5,0.0,28155.0,33.61300486,-89.28392912,0.09061905828945654,39767.0
Stewarts point,Sonoma County,California US,2642.5,31.5,1.0,0.0,6097.0,38.52746429,-122.8862506,2.242017788801897,95480.0
Stewartstown,York County,Pennsylvania US,3158.5,19.0,0.0,0.0,42133.0,39.9210089,-76.73040131,1.6341940558428742,17363.0
Stewartsville,Clinton County,Missouri US,574.0,1.0,0.0,0.0,29049.0,39.6013098,-94.40465394,0.0,64490.0
Stewartsville,Warren County,New Jersey US,2963.5,16.5,0.0,0.0,34041.0,40.85951833,-74.99556527,1.4794498558477536,8886.0
Stewartville,Fillmore County,Minnesota US,928.0,3.0,0.0,0.0,27045.0,43.67394126,-92.08980382,0.227644691705265,55976.0
Stewartville,Mower County,Minnesota US,2027.5,6.0,0.0,0.0,27099.0,43.67142874,-92.75234549,0.6055193684736281,55976.0
Stewartville,Olmsted County,Minnesota US,2134.5,19.5,0.0,0.0,27109.0,44.00374114,-92.40209944,1.661986462717496,55976.0
Stickney,Davison County,South Dakota US,728.0,2.0,0.0,0.0,46035.0,43.67490933,-98.14458906,0.09061905828945654,57375.0
Stilesville,Hendricks County,Indiana US,1243.5,14.0,0.0,0.0,18063.0,39.76719009,-86.51037283,1.3120302208878856,46180.0
Stilesville,Morgan County,Indiana US,2008.5,4.0,0.0,0.0,18109.0,39.47899078,-86.44573375,0.3581018793333796,46180.0
Still pond,Kent County,Maryland US,1489.0,0.5,0.0,0.0,24029.0,39.24976208,-76.04741541,0.0,21667.0
Still river,Worcester County,Massachusetts US,3127.5,101.0,1.0,0.0,25027.0,42.35026951,-71.90493363,3.9632805031342713,1467.0
Stillman valley,Winnebago County,Illinois US,3104.5,6.0,0.0,0.0,17201.0,42.33641854,-89.16085327,0.6013748820987164,61084.0
Stillwater,Columbia County,Pennsylvania US,610.0,1.0,0.0,0.0,42037.0,41.04821986,-76.40565017,0.0,17878.0
Stillwater,Luzerne County,Pennsylvania US,1734.5,24.0,0.5,0.0,42079.0,41.17823008,-75.98447579,1.8985330443570239,17878.0
Stillwater,Noble County,Oklahoma US,2085.5,2.0,0.0,0.0,40103.0,36.38953329,-97.22928674,0.09061905828945654,74075.0
Stillwater,Payne County,Oklahoma US,2214.5,3.0,0.0,0.0,40119.0,36.07695283,-96.97584944,0.227644691705265,74076.0
Stillwater,Penobscot County,Maine US,2226.5,4.0,0.0,0.0,23019.0,45.40194593,-68.65020455,0.3624762331578262,4489.0
Stillwater,Saratoga County,New York US,2535.5,58.5,0.0,0.0,36091.0,43.10904162,-73.86653895,3.1177066864539964,12170.0
Stillwater,Sussex County,New Jersey US,2744.5,22.5,0.0,0.0,34037.0,41.13891592,-74.69118243,1.8122556437078572,7875.0
Stillwater,Tuscarawas County,Ohio US,2844.5,3.0,0.0,0.0,39157.0,40.44214695,-81.47226262,0.227644691705265,44679.0
Stillwater,Washington County,Minnesota US,2990.5,11.5,0.0,0.0,27163.0,45.03864533,-92.88429635,1.1204348960742967,55082.5
Stilwell,Adair County,Oklahoma US,7.0,1.0,0.0,0.0,40001.0,35.88494195,-94.65859267,0.04530952914472827,74960.0
Stilwell,Johnson County,Kansas US,1442.5,40.0,1.0,0.0,20091.0,38.88548175,-94.82250877,2.5615070868720626,66085.0
Stinesville,Monroe County,Indiana US,1961.5,3.5,0.0,0.0,18105.0,39.16130004,-86.52414358,0.2950604624315456,47464.0
Stinson beach,Marin County,California US,1789.5,50.0,0.0,0.0,6041.0,38.07122463,-122.7210631,2.8845192605003867,94970.0
Stirling,Morris County,New Jersey US,2017.5,213.5,1.0,0.0,34027.0,40.86095313,-74.54553709999998,5.424463620049712,7980.0
Stirling city,Butte County,California US,330.0,3.0,0.0,0.0,6007.0,39.66727762,-121.6005252,0.22654764572364136,95978.0
Stittville,Oneida County,New York US,2136.5,10.0,0.0,0.0,36065.0,43.24375382,-75.43710392,1.0,13469.0
Stitzer,Grant County,Wisconsin US,1095.0,0.5,0.0,0.0,55043.0,42.8671731,-90.7063218,0.0,53825.0
Stockbridge,Berkshire County,Massachusetts US,194.0,54.0,0.0,0.0,25003.0,42.37428441,-73.20524838,2.9432070605343865,1262.5
Stockbridge,Calumet County,Wisconsin US,361.0,1.0,0.0,0.0,55015.0,44.0816316,-88.21780273,0.0,53088.0
Stockbridge,Clayton County,Georgia US,556.0,21.5,0.0,0.0,13063.0,33.54187245,-84.35594188,1.775181258676271,30281.0
Stockbridge,Henry County,Georgia US,1248.5,13.0,0.0,0.0,13151.0,33.4533428,-84.14814659999998,1.2408697921485934,30281.0
Stockbridge,Ingham County,Michigan US,1340.5,16.5,0.0,0.0,26065.0,42.59716886,-84.37472069,1.4794498558477536,49285.0
