date,Confirmed,Deaths,Recovered,Latitude,Longitude,FIPS,Lat,Long_,Active,new_Confirmed,new_Recovered,new_Deaths,p_new_Confirmed,p_new_Recovered,p_new_Deaths,Confirmed_normalized,Deaths_normalized,Recovered_normalized
2020-03-18,35713.0,2978.0,4025.0,41.8719,12.5674,0.0,0.0,0.0,0.0,4207.0,1084.0,475.0,0.11780024080866912,0.26931677018633543,0.15950302216252518,83.60567468864126,6.971626556793708,9.422698754565035
2020-03-19,41035.0,3405.0,4440.0,41.8719,12.5674,0.0,0.0,0.0,0.0,5322.0,415.0,427.0,0.12969416351894725,0.09346846846846847,0.12540381791483113,83.95049099836334,6.966039279869067,9.083469721767594
2020-03-20,47021.0,4032.0,4440.0,41.8719,12.5674,0.0,0.0,0.0,0.0,5986.0,0.0,627.0,0.12730482125007975,0.0,0.15550595238095238,84.73320959400284,7.265781269709693,8.00100913628746
2020-03-21,53578.0,4825.0,6072.0,41.8719,12.5674,0.0,0.0,0.0,0.0,6557.0,1632.0,793.0,0.12238232110194483,0.26877470355731226,0.16435233160621762,83.09887553315238,7.483520744474602,9.417603722373013
2020-03-22,59138.0,5476.0,7024.0,41.8719,12.5674,0.0,0.0,0.0,0.0,5560.0,952.0,651.0,0.09401738307010721,0.13553530751708429,0.11888239590942294,82.55115999888328,7.643987827689215,9.804852173427511
