date,Confirmed,Deaths,Recovered,Latitude,Longitude,FIPS,Lat,Long_,Active,new_Confirmed,new_Recovered,new_Deaths,p_new_Confirmed,p_new_Recovered,p_new_Deaths,Confirmed_normalized,Deaths_normalized,Recovered_normalized
2020-03-20,19101.0,244.0,147.0,2172.4009000000005,-4825.852700000001,0.0,0.0,0.0,0.0,5421.0,39.0,44.0,0.28380713051672685,0.2653061224489796,0.18032786885245902,97.99404884054997,1.2517956084547506,0.7541555509952801
2020-03-21,25493.0,307.0,171.0,2172.4009,-4825.852700000001,0.0,0.0,0.0,0.0,6392.0,24.0,63.0,0.2507354960185149,0.14035087719298245,0.20521172638436483,98.15948558007008,1.18208771321859,0.6584267067113319
2020-03-22,33746.0,427.0,0.0,0.0,0.0,96023392.0,121004.66239132028,-290229.3348921899,0.0,8253.0,-171.0,120.0,0.24456231849700705,-inf,0.2810304449648712,98.75047552161062,1.2495244783893718,0.0
2020-03-23,43667.0,552.0,0.0,0.0,0.0,96047404.0,121078.59741855039,-290424.41750594025,0.0,9921.0,0.0,125.0,0.22719673895619116,0.0,0.22644927536231885,98.75166783509351,1.2483321649064882,0.0
2020-03-24,53740.0,706.0,348.0,0.0,0.0,95994333.0,121032.36701804039,-290305.93995204027,0.0,10073.0,348.0,154.0,0.18743952363230368,1.0,0.21813031161473087,98.0764317261014,1.2884622403912838,0.6351060335073183
